학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,전인교육원,COR1013,06,자연계글쓰기,3.0,"화,목 15:00~16:15 [J207]",3.0,이유진,0000000030,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,1학기,대학,전인교육원,COR1013,07,자연계글쓰기,3.0,"화,목 15:00~16:15 [J209]",3.0,이상헌,0000000030,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,1학기,대학,전인교육원,COR1013,08,자연계글쓰기,3.0,"화,목 16:30~17:45 [J104]",3.0,이소연,0000000030,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,1학기,대학,전인교육원,COR1013,09,자연계글쓰기,3.0,"수,금 13:30~14:45 [J215]",3.0,권미란,0000000030,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,1학기,대학,전인교육원,COR1013,10,자연계글쓰기,3.0,"월,수 12:00~13:15 [J325]",3.0,장서란,0000000030,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,1학기,대학,전인교육원,COR1016,01,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,강리브가,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,02,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,강세원,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,03,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,강평경,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,04,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김명석,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,05,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김민,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,06,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김민균,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,07,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김범수,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,08,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김양민,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,09,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김용진,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,10,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김유진,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,11,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,김진화,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,12,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,박두리,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,13,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,변상혁,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,14,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,서정일,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,15,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,안성필,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,16,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,양동훈,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,17,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,양준선,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,18,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,오혜림,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,19,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,원재환,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,20,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,이강표,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,21,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,이군희,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,22,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,이상호,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,23,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,이영주,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,24,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,이윤동,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,25,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,이인석,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,26,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,이준겸,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,27,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,장영균,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,28,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,전성률,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,29,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,정선욱,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,30,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,정재학,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,31,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,조봉순,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,32,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,조성빈,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,33,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,최장호,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1016,34,알바트로스세미나(경영),1.0,수 18:00~18:50,1.0,홍광헌,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,01,알바트로스세미나(인문),1.0,수 18:00~18:50 [J107],1.0,"박슬기, 이지영",0000000015,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,02,알바트로스세미나(인문),1.0,수 18:00~18:50 [J202],1.0,"백진우, 황윤정",0000000015,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,03,알바트로스세미나(인문),1.0,수 18:00~18:50 [J211],1.0,"이정훈, 황화상",0000000015,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,07,알바트로스세미나(인문),1.0,수 18:00~18:50 [J311],1.0,전인갑,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,08,알바트로스세미나(인문),1.0,수 18:00~18:50 [K404],1.0,정면,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,09,알바트로스세미나(인문),1.0,수 18:00~18:50 [K405],1.0,정일영,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,10,알바트로스세미나(인문),1.0,수 18:00~18:50 [K504],1.0,조범환,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,11,알바트로스세미나(인문),1.0,수 18:00~18:50 [K507],1.0,조은성,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,12,알바트로스세미나(인문),1.0,수 18:00~18:50 [J219],1.0,"Kim, Halla, 이상섭",0000000013,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,13,알바트로스세미나(인문),1.0,수 18:00~18:50 [X428],1.0,김준걸,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,14,알바트로스세미나(인문),1.0,수 18:00~18:50 [X429],1.0,정재현,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,16,알바트로스세미나(인문),1.0,수 18:00~18:50 [J209],1.0,박병관,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,17,알바트로스세미나(인문),1.0,수 18:00~18:50 [X430],1.0,정소이,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,18,알바트로스세미나(인문),1.0,수 18:00~18:50 [J104],1.0,Barrie Michael Jonathan Mathew,0000000018,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,19,알바트로스세미나(인문),1.0,수 18:00~18:50 [J106],1.0,BonfiglioRichardPaul,0000000018,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,20,알바트로스세미나(인문),1.0,수 18:00~18:50 [J108],1.0,김영주,0000000017,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,21,알바트로스세미나(인문),1.0,수 18:00~18:50 [J204],1.0,김치헌,0000000016,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,22,알바트로스세미나(인문),1.0,수 18:00~18:50 [J207],1.0,노재호,0000000016,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,24,알바트로스세미나(인문),1.0,수 18:00~18:50 [J118],1.0,황은주,0000000016,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,28,알바트로스세미나(인문),1.0,화 18:00~18:50 [J307],1.0,권현정,0000000017,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,29,알바트로스세미나(인문),1.0,수 18:00~18:50 [J307],1.0,"김연신, 김형민",0000000017,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,30,알바트로스세미나(인문),1.0,수 18:00~18:50 [J319],1.0,"김지현, 박정섭, 전종호",0000000016,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,34,알바트로스세미나(인문),1.0,수 18:00~18:50 [J309],1.0,"He, Ya Wen, 강병규, 김보경",0000000014,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,37,알바트로스세미나(인문),1.0,수 18:00~18:50 [J110],1.0,"류동춘, 이욱연",0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1017,39,알바트로스세미나(인문),1.0,수 18:00~18:50 [J120],1.0,"이정재, 홍지순",0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,01,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,김영수,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,02,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,김우선,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,03,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,김지혜,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,04,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,이재혁,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,05,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,전상진,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,06,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,송병권,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,07,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,조영호,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,08,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,하상응,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,09,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,이근욱,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,10,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,김종철,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,11,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,김근영,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,12,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,김진형,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,13,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,나진경,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,14,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,연규진,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1018,15,알바트로스세미나(사회과학),1.0,수 18:00~18:50,1.0,이창환,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,01,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,전성훈,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,02,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,김홍균,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,03,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,송의영,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,04,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,남주하,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,05,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,왕규호,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,06,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,정재식,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,07,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,이강오,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,08,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,박정수,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,09,알바트로스세미나(경제),1.0,화 18:00~18:50,1.0,김도영,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,10,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,이영훈,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,11,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,허정,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,12,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,이윤수,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,13,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,주하연,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,14,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,안태현,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,15,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,Iris Haydar Doruk,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,16,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,김윤정,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,17,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,이진권,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,18,알바트로스세미나(경제),1.0,수 18:00~18:50,1.0,김영철,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,19,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,정국모,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,20,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,이성원,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,21,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,허준영,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,22,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,김진원,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,23,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,손성빈,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,24,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,김인경,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,25,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,김재호,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,26,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,곽준희,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,27,알바트로스세미나(경제),1.0,목 18:00~18:50,1.0,백예인,0000000006,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,01,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,김재천,0000000005,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,02,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,손대권,0000000004,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,03,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,정재욱,0000000004,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,04,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,김소연,0000000004,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,05,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,서용덕,0000000005,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,06,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,장대업,0000000005,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,07,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,이현옥,0000000005,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,08,알바트로스세미나(로욜라국제),1.0,수 19:00~19:50,1.0,주세형,0000000004,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,09,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,박민신,0000000004,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,10,알바트로스세미나(로욜라국제),1.0,수 19:00~19:50,1.0,조재희,0000000001,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,11,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,이윤수,0000000000,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,12,알바트로스세미나(로욜라국제),1.0,수 18:00~18:50,1.0,하병천,0000000000,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,01,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,김수연,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,02,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,김균,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,03,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,임종섭,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,04,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,서수민,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,05,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,윤각,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,06,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,유현재,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,07,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,정수린,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,08,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,사영준,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,09,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,김정현,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,10,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,현대원,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,11,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,나은영,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,12,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,이수영,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,13,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,"Unger, Michael Anthony",0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,14,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,조재희,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,15,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,손원정,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,16,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,최용순,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,17,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,김상용,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,18,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,김주섭,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,19,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,오준호,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,20,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,정다샘,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,21,알바트로스세미나(지식융합미디어),1.0,수 18:00~18:50,1.0,주진호,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,01,알바트로스세미나(수학),1.0,수 18:00~18:50,1.0,김종락,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,02,알바트로스세미나(수학),1.0,수 18:00~18:50,1.0,옥지훈,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,03,알바트로스세미나(수학),1.0,수 18:00~18:50,1.0,김준태,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
